book_id,genres,image_url,isbn,page_num,pub_year,rating,title,writer
925,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1474083394M/28251002.JPG,61957917,134,2016,4,THE NIX,NATHAN  HILL
926,0,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1309582431M/14498.JPG,60533994,116,1996,4,NEIL GAIMAN'S NEVERWHERE,"MIKE CAREY, GLENN FABRY, NEIL GAIMAN"
927,6,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1361989778M/16762211.JPG,200872,106,2012,4,"SOMETIMES NEVER (SOMETIMES NEVER, #1)",CHERYL MCINTYRE
928,9,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1418769681M/23341607.JPG,142401099,125,2015,4,THE RUMOR,ELIN HILDERBRAND
929,3,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1364805648M/15842441.JPG,14948,137,2011,4,"EFFORTLESS (THOUGHTLESS, #2)",S.C. STEPHENS
930,3,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1353029077M/100915.JPG,60764899,574,1950,4,"THE LION, THE WITCH, AND THE WARDROBE (CHRONICLES OF NARNIA, #1)",C.S. LEWIS
931,10,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1397151220M/61905.JPG,679764089,150,1991,4,"BARRAYAR (VORKOSIGAN SAGA, #7)",LOIS MCMASTER BUJOLD
932,9,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1344268874M/4497978.JPG,312546343,127,2009,4,DESIRE UNCHAINED (DEMONICA #2),LARISSA IONE
933,9,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1440342988M/25817493.JPG,61701246,116,2016,4,NEWS OF THE WORLD,PAULETTE JILES
934,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1285724086M/8534799.JPG,78169,123,2011,4,DREAMS OF A DARK WARRIOR (IMMORTALS AFTER DARK #11),KRESLEY COLE
935,6,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1383352779M/18213403.JPG,374249393,151,2014,4,"NO PLACE TO HIDE: EDWARD SNOWDEN, THE NSA, AND THE U.S. SURVEILLANCE STATE",GLENN GREENWALD
936,6,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327867034M/22028.JPG,177820,171,1999,4,OMERTA,MARIO PUZO
937,5,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1332304096M/6428887.JPG,99481243,172,2009,3,PIRATE LATITUDES,MICHAEL CRICHTON
938,4,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1352436564M/16131193.JPG,679764410,121,2013,3,THE ASTRONAUT WIVES CLUB,LILY KOPPEL
939,1,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1290229201M/34492.JPG,48887,164,2006,4,"WINTERSMITH (DISCWORLD, #35; TIFFANY ACHING, #3)",TERRY PRATCHETT
940,3,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1268982908M/6320534.JPG,1890,210,2009,4,UNDER THE DOME,STEPHEN KING
941,1,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1427158803M/23215469.JPG,415278481,111,2015,3,DOWN THE RABBIT HOLE: CURIOUS ADVENTURES AND CAUTIONARY TALES OF A FORMER PLAYBOY BUNNY,HOLLY MADISON
942,10,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1360282060M/43917.JPG,886773784,137,1995,4,"RISE OF A MERCHANT PRINCE (THE SERPENTWAR SAGA, #2)",RAYMOND E. FEIST
943,0,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327962799M/21327.JPG,102528,115,2006,4,"FABLES, VOL. 7: ARABIAN NIGHTS [AND DAYS] (FABLES, #7)","BILL WILLINGHAM, MARK BUCKINGHAM, STEVE LEIALOHA, JIM FERN, JIMMY PALMIOTTI, ANDREW PEPOY"
944,2,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1337474732M/12157365.JPG,451530098,112,2012,4,"UNRAVELING (UNRAVELING, #1)",ELIZABETH NORRIS
945,9,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1425975301M/22609317.JPG,11960,158,2015,3,LUCKIEST GIRL ALIVE,JESSICA KNOLL
946,10,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1441323311M/16286.JPG,140274219,194,1965,4,THE MAGUS,JOHN FOWLES
947,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1307960132M/11100431.JPG,552998761,119,2012,4,"HEIR OF NOVRON (THE RIYRIA REVELATIONS, #5-6)",MICHAEL J. SULLIVAN
948,5,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1329085934M/10706120.JPG,307718964,114,2011,4,"A KING'S RANSOM (THE 39 CLUES: CAHILLS VS. VESPERS, #2)",JUDE WATSON
949,1,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1170843303M/73906.JPG,55936,146,1987,4,"TALIESIN (THE PENDRAGON CYCLE, #1)",STEPHEN R. LAWHEAD
950,3,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1355031471M/12546674.JPG,115261,127,2011,4,"WIFE BY WEDNESDAY (THE WEEKDAY BRIDES, #1)",CATHERINE BYBEE
951,3,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1422993526M/22918050.JPG,28424,163,2015,4,"THE HEIR (THE SELECTION, #4)",KIERA CASS
952,8,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1320477944M/2249196.JPG,60724501,105,2009,4,"ALL-STAR SUPERMAN, VOL. 2","GRANT MORRISON, FRANK QUITELY"
953,3,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1486039246M/102458.JPG,17545,139,1994,4,"HELLBOY, VOL. 1: SEED OF DESTRUCTION (HELLBOY, #1)","MIKE MIGNOLA, JOHN BYRNE"
954,5,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1271108843M/6931356.JPG,316084239,153,2010,4,THE DUFF: DESIGNATED UGLY FAT FRIEND,KODY KEPLINGER
955,10,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1303143211M/6437061.JPG,27018,140,2010,4,"THE HUNDRED THOUSAND KINGDOMS (INHERITANCE TRILOGY, #1)",N.K. JEMISIN
956,6,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1406509523M/22571696.JPG,747598681,132,2015,4,"OBSESSION IN DEATH (IN DEATH, #40)",J.D. ROBB
957,0,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1443692668M/17801.JPG,679800034,153,1997,4,UNDERGROUND: THE TOKYO GAS ATTACK AND THE JAPANESE PSYCHE,"HARUKI MURAKAMI, ALFRED BIRNBAUM, PHILIP GABRIEL"
958,3,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1312020216M/6692041.JPG,345543858,164,2006,4,MORNINGS IN JENIN,SUSAN ABULHAWA
959,4,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1385508725M/130440.JPG,679774386,430,1957,4,DOCTOR ZHIVAGO,"BORIS PASTERNAK, MAX HAYWARD, MANYA HARARI, JOHN BAYLEY"
960,10,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1344267627M/9509289.JPG,134266,139,2011,4,ONE SUMMER,DAVID BALDACCI
961,5,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1353428459M/15815364.JPG,162452,142,2013,4,HOW TO GET FILTHY RICH IN RISING ASIA,MOHSIN HAMID
962,3,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1400897211M/41698.JPG,888994168,157,1984,4,"DEEP SIX (DIRK PITT, #7)",CLIVE CUSSLER
963,6,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327067249M/6289938.JPG,394758277,130,2009,4,"FADE OUT (THE MORGANVILLE VAMPIRES, #7)",RACHEL CAINE
964,6,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1404579448M/5771014.JPG,340863684,130,2009,4,"THE TALENT CODE: UNLOCKING THE SECRET OF SKILL IN SPORTS, ART, MUSIC, MATH, AND JUST ABOUT EVERYTHING ELSE","DANIEL COYLE, JOHN FARRELL"
965,3,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1306787560M/1067.JPG,743226720,138,2005,4,1776,DAVID MCCULLOUGH
966,3,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1409777781M/355190.JPG,126320,165,1978,4,ORIENTALISM,EDWARD SAID
967,0,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1460242153M/138397.JPG,307377326,130,2005,4,"THE WALKING DEAD, VOL. 04: THE HEART'S DESIRE","ROBERT KIRKMAN, CHARLIE ADLARD, CLIFF RATHBURN"
968,3,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1394651975M/20926278.JPG,10945,176,2014,4,REVIVAL,STEPHEN KING
969,1,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1458657735M/27209486.JPG,17424,122,2016,3,MODERN LOVERS,EMMA STRAUB
970,0,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1341967711M/11410430.JPG,743437349,112,2012,4,DEFIANCE (DEFIANCE #1),C.J. REDWINE
971,1,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1350363602M/15811520.JPG,345479335,110,2013,4,DETROIT: AN AMERICAN AUTOPSY,CHARLIE LEDUFF
972,3,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1320548114M/6280379.JPG,345436830,149,2009,4,THE CHILDREN'S BOOK,A.S. BYATT
973,5,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1309200744M/114132.JPG,61449180,178,2001,4,MIDNIGHT BAYOU,NORA ROBERTS
974,9,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1468426907M/9912.JPG,23650,168,1987,4,THE RULES OF ATTRACTION,BRET EASTON ELLIS
975,6,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1407763834M/21480734.JPG,82908,127,2014,4,DATACLYSM: WHO WE ARE (WHEN WE THINK NO ONE'S LOOKING),CHRISTIAN RUDDER
976,6,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1363452191M/13326831.JPG,679800034,142,2013,4,"THE TESTING (THE TESTING, #1)",JOELLE CHARBONNEAU
977,1,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1323658176M/9761778.JPG,375424148,123,2012,4,"DEITY (COVENANT, #3)",JENNIFER L. ARMENTROUT
978,6,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327928284M/11330361.JPG,16102,143,2011,4,A STOLEN LIFE,JAYCEE DUGARD
979,6,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1374683466M/209966.JPG,679800034,110,2000,4,"PLANETARY, VOLUME 1: ALL OVER THE WORLD AND OTHER STORIES","WARREN ELLIS, JOHN CASSADAY"
980,8,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1416181263M/18339630.JPG,156740,126,2014,4,ALL MY PUNY SORROWS,MIRIAM TOEWS
981,1,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1342493368M/3636.JPG,385732554,292,1993,4,"THE GIVER (THE GIVER, #1)",LOIS LOWRY
982,1,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1172964121M/233637.JPG,62117181,147,1930,4,THE HIDDEN STAIRCASE (NANCY DREW #2),"CAROLYN KEENE, MILDRED BENSON"
983,0,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1348535295M/16045855.JPG,307594173,105,2012,4,"CRUSH (CRUSH, #1)",LACEY WEATHERFORD
984,5,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1394971101M/18129852.JPG,46779,117,2014,4,"RIVAL (FALL AWAY, #2)","PENELOPE DOUGLAS, ABBY CRADEN, NELSON HOBBS"
985,1,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1415127744M/22749994.JPG,316410985,147,2014,3,FUNNY GIRL,NICK HORNBY
986,1,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1443904172M/24770.JPG,689865384,198,2005,4,"UGLIES (UGLIES, #1)",SCOTT WESTERFELD
987,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1374049820M/24830.JPG,679800034,223,1951,4,THE ILLUSTRATED MAN,RAY BRADBURY
988,6,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1455373531M/77431.JPG,575113294,160,1977,4,THE MAURITIUS COMMAND,PATRICK O'BRIAN
989,10,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1311987677M/68520.JPG,345363310,180,1995,4,"THE WINTER KING (THE WARLORD CHRONICLES, #1)",BERNARD CORNWELL
990,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1372784705M/260791.JPG,843955848,127,1978,4,THE PURSUIT OF HOLINESS,"JERRY BRIDGES, FOSTER W. CLINE, JIM FAY"
991,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1424982446M/12065943.JPG,62076116,111,2012,4,EXTRA YARN (E. B. WHITE READ-ALOUD AWARD. PICTURE BOOKS),"MAC BARNETT, JON KLASSEN"
992,0,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1456114344M/5364.JPG,385335970,241,1992,4,"DRAGONFLY IN AMBER (OUTLANDER, #2)",DIANA GABALDON
993,8,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1337615202M/13448656.JPG,140168125,114,2012,4,"MOTORCYCLE MAN (DREAM MAN, #4)",KRISTEN ASHLEY
994,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1298218180M/7501962.JPG,36860,137,2009,4,"BONHOEFFER: PASTOR, MARTYR, PROPHET, SPY",ERIC METAXAS
995,10,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1360171879M/76740.JPG,117334,180,1953,4,THE DEMOLISHED MAN,ALFRED BESTER
996,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1336930564M/193755.JPG,375701214,187,1997,4,THE DIVING BELL AND THE BUTTERFLY,"JEAN-DOMINIQUE BAUBY, JEREMY LEGGATT"
997,1,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1344271458M/9476510.JPG,886778441,112,2011,4,THOSE GUYS HAVE ALL THE FUN: INSIDE THE WORLD OF ESPN,"JAMES ANDREW MILLER, TOM SHALES"
998,5,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1320600716M/166997.JPG,15606,212,1965,4,STONER,"JOHN  WILLIAMS, JOHN MCGAHERN"
999,2,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1355429121M/16233105.JPG,679800034,113,2012,4,"SOMEONE TO LOVE (SOMEONE TO LOVE, #1)",ADDISON MOORE
1000,0,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1410112710M/22510983.JPG,79560,169,2014,4,"GIRL ONLINE (GIRL ONLINE, #1)","ZOE SUGG, SIOBHAN CURHAM"
1001,9,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1404412704M/425029.JPG,446350982,210,1986,4,PRESUMED INNOCENT,SCOTT TUROW
1002,3,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1344266314M/531262.JPG,29319,176,1934,4,A HANDFUL OF DUST,EVELYN WAUGH
1003,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1397245675M/14935.JPG,141439661,2069,1811,4,SENSE AND SENSIBILITY,"JANE AUSTEN, TONY TANNER, ROS BALLASTER"
1004,9,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1441375261M/25564446.JPG,345497627,126,2015,4,"THE AIR HE BREATHES (ELEMENTS, #1)",BRITTAINY C. CHERRY
1005,1,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1457728199M/26046.JPG,515141658,166,2006,4,"MORRIGAN'S CROSS (CIRCLE TRILOGY, #1)",NORA ROBERTS
1006,0,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1362339749M/7740152.JPG,385739141,182,2010,4,"TORMENT (FALLEN, #2)",LAUREN KATE
1007,10,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1324954179M/1015311.JPG,679800034,118,1999,4,"LOVE HINA, VOL. 01",KEN AKAMATSU
1008,8,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1256849491M/6398634.JPG,61583251,173,2009,4,"THE HAPPINESS PROJECT: OR WHY I SPENT A YEAR TRYING TO SING IN THE MORNING, CLEAN MY CLOSETS, FIGHT RIGHT, READ ARISTOTLE, AND GENERALLY HAVE MORE FUN",GRETCHEN RUBIN
1009,1,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1500464823M/31975.JPG,679800034,115,2005,4,"ASTONISHING X-MEN, VOLUME 2: DANGEROUS","JOSS WHEDON, JOHN CASSADAY"
1010,8,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1473867911M/29780253.JPG,60735457,123,2016,4,BORN A CRIME: STORIES FROM A SOUTH AFRICAN CHILDHOOD,TREVOR NOAH
1011,0,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1280113147M/31242.JPG,143037617,735,1853,4,BLEAK HOUSE,"CHARLES DICKENS, NICOLA BRADBURY, HABLOT KNIGHT BROWNE"
1012,2,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1443900841M/6406018.JPG,759530017,115,2004,4,"SOUL EATER, VOL. 01 (SOUL EATER, #1)",ATSUSHI OHKUBO
1013,10,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1420816338M/3063499.JPG,446579939,199,2008,4,THE LUCKY ONE,NICHOLAS SPARKS
1014,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1493642929M/23533039.JPG,380815583,124,2015,4,ANCILLARY MERCY (IMPERIAL RADCH #3),ANN LECKIE
1015,8,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1311984048M/144773.JPG,547738471,144,1996,4,CONTEST,MATTHEW REILLY
1016,2,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1340398466M/13623150.JPG,50764,119,2012,4,"DESTROY ME (SHATTER ME, #1.5)",TAHEREH MAFI
1017,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1339438508M/13333093.JPG,62429973,120,2012,4,THE PLUM TREE,ELLEN MARIE WISEMAN
1018,8,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1474488130M/4820.JPG,965030067,135,2006,4,"MAYFLOWER: A STORY OF COURAGE, COMMUNITY, AND WAR",NATHANIEL PHILBRICK
1019,4,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1453060710M/25852784.JPG,182240,116,2016,4,EVICTED: POVERTY AND PROFIT IN THE AMERICAN CITY,MATTHEW DESMOND
1020,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1414633395M/71332.JPG,679766758,157,1996,4,PUSH,SAPPHIRE
1021,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1359269406M/15767586.JPG,758278438,117,2013,5,"STYXX (DARK-HUNTER, #22)",SHERRILYN KENYON
1022,0,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1360096324M/13531024.JPG,307459659,120,2012,4,THIS IS NOT MY HAT,JON KLASSEN
1023,3,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1479699584M/6426.JPG,393310329,137,2006,4,MOTOR MOUTH (ALEX BARNABY #2),JANET EVANOVICH
1024,4,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1335027742M/12413836.JPG,842342710,109,2012,4,"AVATAR: THE LAST AIRBENDER (THE PROMISE, #1)","GENE LUEN YANG, BRYAN KONIETZKO, MICHAEL DANTE DIMARTINO, GURIHIRU"
1025,6,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1328912889M/42512.JPG,141020520,128,1991,4,WE WERE SOLDIERS ONCE... AND YOUNG: IA DRANG - THE BATTLE THAT CHANGED THE WAR IN VIETNAM,"HAROLD G. MOORE, JOSEPH L. GALLOWAY"
1026,6,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1342241886M/348.JPG,330418874,175,1957,4,THE DOOR INTO SUMMER,ROBERT A. HEINLEIN
1027,3,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1382311797M/21362.JPG,688156819,165,1998,4,"SEIZE THE NIGHT (MOONLIGHT BAY, #2)","DEAN KOONTZ, KEITH SZARABAJKA"
1028,8,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1378491674M/17798233.JPG,162860,126,2014,4,"ROME (MARKED MEN, #3)","JAY CROWNOVER, CHARLOTTE CONNAN DE VRIES"
1029,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1298681924M/9578590.JPG,224093614,117,2011,4,"LOST IN TIME (BLUE BLOODS, #6)",MELISSA DE LA CRUZ
1030,5,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1316635676M/144789.JPG,25574,147,2003,4,"SCARECROW (SHANE SCHOFIELD, #3)",MATTHEW REILLY
1031,1,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1310466361M/2731276.JPG,61374229,170,2008,4,THE STORY OF EDGAR SAWTELLE,DAVID WROBLEWSKI
1032,1,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1363819713M/17314430.JPG,31110,142,2013,4,"WAIT FOR YOU (WAIT FOR YOU, #1)","J. LYNN, JENNIFER L. ARMENTROUT"
1033,10,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327879404M/3064985.JPG,142000957,130,2009,4,"WONDROUS STRANGE (WONDROUS STRANGE, #1)",LESLEY LIVINGSTON
1034,8,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1344370646M/13330370.JPG,316405345,131,2012,4,"THE LAST POLICEMAN (THE LAST POLICEMAN, #1)",BEN H. WINTERS
1035,5,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1417467183M/14288998.JPG,97546,135,2014,4,"INTO THE STILL BLUE (UNDER THE NEVER SKY, #3)",VERONICA ROSSI
1036,3,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1330706568M/11915.JPG,71712,128,2006,4,"BROKEN (WOMEN OF THE OTHERWORLD, #6)",KELLEY ARMSTRONG
1037,1,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1269115846M/7779059.JPG,29016,117,2010,4,"SIDE JOBS: STORIES FROM THE DRESDEN FILES (THE DRESDEN FILES, #12.5)",JIM BUTCHER
1039,6,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327874198M/7776678.JPG,60588284,140,2010,4,"NAKED HEAT (NIKKI HEAT, #2)",RICHARD CASTLE
1040,8,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1380631642M/43763.JPG,345476875,289,1976,4,"INTERVIEW WITH THE VAMPIRE (THE VAMPIRE CHRONICLES, #1)",ANNE RICE
1041,5,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1320496341M/108077.JPG,679800034,152,1995,4,THE WATSONS GO TO BIRMINGHAM - 1963,CHRISTOPHER PAUL CURTIS
1042,5,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1416182070M/23164927.JPG,765316986,109,2015,4,THE FOLD,PETER CLINES
1043,6,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1344267955M/455764.JPG,345451325,125,1975,4,AUDREY ROSE,FRANK DE FELITTA
1044,9,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1276962830M/7124475.JPG,94866,109,2010,4,"ENDLESS SUMMER (THE BOYS NEXT DOOR, #1-2)",JENNIFER ECHOLS
1045,8,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1170538816M/60220.JPG,316211176,126,1998,4,"SIMPLY IRRESISTIBLE (CHINOOKS HOCKEY TEAM, #1)",RACHEL GIBSON
1046,10,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1393100477M/18209454.JPG,679800034,116,2014,4,"THE THOUSAND-DOLLAR TAN LINE (VERONICA MARS, #1)","ROB THOMAS, JENNIFER GRAHAM"
1047,0,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1379897631M/18453110.JPG,385347375,151,2014,3,"THE THREE (THE THREE, #1)",SARAH LOTZ
1048,6,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1428958819M/330760.JPG,698400011,148,1958,4,THE SUBTERRANEANS,JACK KEROUAC
1049,9,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1391535251M/17332218.JPG,765326361,134,2014,5,"WORDS OF RADIANCE (THE STORMLIGHT ARCHIVE, #2)",BRANDON SANDERSON
1050,1,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1441437868M/2208744.JPG,345434811,109,2008,4,"DRAGON FLIGHT (DRAGON SLIPPERS, #2)",JESSICA DAY GEORGE
1051,2,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1311985643M/68524.JPG,182920,160,1996,4,"ENEMY OF GOD (THE WARLORD CHRONICLES, #2)",BERNARD CORNWELL
1052,4,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1362529630M/17333227.JPG,679800034,159,2013,4,"THE GODS OF GUILT (MICKEY HALLER, #6; HARRY BOSCH UNIVERSE, #23)",MICHAEL CONNELLY
1053,10,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1330649655M/13507212.JPG,805090037,186,2012,4,"BRING UP THE BODIES (THOMAS CROMWELL, #2)",HILARY MANTEL
1054,5,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1307744664M/8652190.JPG,312650248,161,2011,4,"AWAKENED (HOUSE OF NIGHT, #8)","P.C. CAST, KRISTIN CAST"
1055,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1358277265M/2833172.JPG,778313077,165,2008,4,"SCARPETTA (KAY SCARPETTA, #16)",PATRICIA CORNWELL
1056,5,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1400697474M/16150831.JPG,53295,131,2014,4,"IN THE AFTERLIGHT (THE DARKEST MINDS, #3)",ALEXANDRA BRACKEN
1057,5,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1342214694M/12982393.JPG,19227,134,2012,3,DARE ME,MEGAN ABBOTT
1058,9,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1358266631M/6261522.JPG,679800034,124,2010,4,"THE BODY FINDER (THE BODY FINDER, #1)",KIMBERLY DERTING
1059,1,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1403889034M/24800.JPG,679800034,137,2000,4,HOUSE OF LEAVES,MARK Z. DANIELEWSKI
1060,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1373509005M/16948.JPG,99453452,121,1998,4,"CHILDREN OF GOD (THE SPARROW, #2)",MARY DORIA RUSSELL
1061,3,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1466754245M/2049.JPG,192270,205,1942,4,"THE HIGH WINDOW (PHILIP MARLOWE, #3)",RAYMOND CHANDLER
1062,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1329921937M/12716613.JPG,399159371,175,2012,4,THE WITNESS,NORA ROBERTS
1063,10,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1459795224M/8852.JPG,743477103,1832,1606,4,MACBETH,WILLIAM SHAKESPEARE
1064,5,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327878336M/6098691.JPG,375814701,122,2009,4,"DIVINE MISDEMEANORS (MERRY GENTRY, #8)",LAURELL K. HAMILTON
1065,2,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1388633104M/49011.JPG,557364639,146,1979,4,THE BLOODY CHAMBER AND OTHER STORIES,ANGELA CARTER
1066,4,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1301789770M/10140661.JPG,2898,150,2011,4,"GABRIEL'S INFERNO (GABRIEL'S INFERNO, #1)",SYLVAIN REYNARD
