,0,genres,image_url,isbn,page_num,pub_year,rating,title,writer
2067,,PHILOSOPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327898663M/8483233.JPG,143104403,131,2011,5,THE PIONEER WOMAN: BLACK HEELS TO TRACTOR WHEELS,REE DRUMMOND
2068,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1484915793M/5599692.JPG,108672,118,2009,5,BATMAN: WHATEVER HAPPENED TO THE CAPED CRUSADER?,"NEIL GAIMAN, ANDY KUBERT, MATT WAGNER, SIMON BISLEY, BERNIE MIREAULT, MARK BUCKINGHAM"
2069,,SCIENCEFICTION,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327910292M/29034.JPG,307394549,136,1954,5,TWELVE ANGRY MEN,"REGINALD ROSE, DAVID MAMET"
2070,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1397766099M/65091.JPG,451234871,129,2002,5,"THE FROG PRINCESS (TALES OF THE FROG PRINCESS, #1)",E.D. BAKER
2071,,SCIENCEFICTION,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1320457250M/2176873.JPG,316097772,105,2008,5,MARTHA STEWART'S COOKIES: THE VERY BEST TREATS TO BAKE AND TO SHARE,"MARTHA STEWART, VICTOR SCHRAGER"
2072,,HORROR,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327900044M/10549501.JPG,679800034,121,2011,5,"LAST BREATH (THE MORGANVILLE VAMPIRES, #11)",RACHEL CAINE
2073,,HORROR,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1342214694M/12982393.JPG,19227,134,2012,5,DARE ME,MEGAN ABBOTT
2074,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1399825755M/780845.JPG,340739304,108,2001,5,"BLACK CAT, VOLUME 01",KENTARO YABUKI
2075,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1410170967M/20312459.JPG,807012394,116,2015,5,DESCENT,TIM JOHNSTON
2076,,YOUNGADULT,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1314902854M/272264.JPG,679800034,134,1998,5,"THE FACE OF DECEPTION (EVE DUNCAN, #1)",IRIS JOHANSEN
2077,,TRAVEL,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1320448079M/95747.JPG,142437298,151,1975,5,THE MIRACLE OF MINDFULNESS: AN INTRODUCTION TO THE PRACTICE OF MEDITATION,THICH NHAT HANH
2078,,PHILOSOPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1378899523M/12792658.JPG,425268780,127,2013,5,"UNSOULED (UNWIND, #3)",NEAL SHUSTERMAN
2079,,CRIME,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1386924221M/6551.JPG,679800034,208,1964,5,HERZOG,"SAUL BELLOW, PHILIP ROTH"
2080,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1385072473M/18693743.JPG,399154485,128,2014,5,"PRINCE OF FOOLS (THE RED QUEEN'S WAR, #1)",MARK  LAWRENCE
2081,,PHILOSOPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1309916054M/95395.JPG,307272702,112,1998,5,"PREACHER, VOLUME 4: ANCIENT HISTORY","GARTH ENNIS, STEVE DILLON, STEVE PUGH, MATT HOLLINGSWORTH, CARLOS EZQUERRA, RICHARD CASE"
2082,,ADVENTURE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1266546923M/410445.JPG,63280,147,2007,5,"T IS FOR TRESPASS (KINSEY MILLHONE, #20)",SUE GRAFTON
2083,,CLASSIC,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1320563681M/8727466.JPG,761123695,129,2010,5,WHY WE GET FAT: AND WHAT TO DO ABOUT IT,GARY TAUBES
2084,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1309916427M/102956.JPG,62095,114,1998,5,"PREACHER, VOLUME 5: DIXIE FRIED","GARTH ENNIS, STEVE DILLON"
2085,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1348042078M/49322.JPG,679800034,125,2002,5,THE INTROVERT ADVANTAGE: HOW TO THRIVE IN AN EXTROVERT WORLD,MARTI OLSEN LANEY
2086,,TRAVEL,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1417786728M/359581.JPG,786929715,154,1978,5,THE COURTS OF CHAOS (THE CHRONICLES OF AMBER #5),ROGER ZELAZNY
2087,,ADVENTURE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1395680212M/17333302.JPG,92496,156,2013,5,"GRAIN BRAIN: THE SURPRISING TRUTH ABOUT WHEAT, CARBS,  AND SUGAR--YOUR BRAIN'S SILENT KILLERS","DAVID  PERLMUTTER, KRISTIN LOBERG"
2088,,CLASSIC,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1312057416M/92871.JPG,145554,118,1989,5,"BROTHERS MAJERE (DRAGONLANCE: PRELUDES, #3)",KEVIN STEIN
2089,,SCIENCEFICTION,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1366745722M/17334079.JPG,751507954,118,2013,5,"WHAT REALLY HAPPENED IN PERU (THE BANE CHRONICLES, #1)","CASSANDRA CLARE, SARAH REES BRENNAN"
2090,,YOUNGADULT,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1371752568M/17563080.JPG,41662,121,2014,5,"MURDER OF CROWS (THE OTHERS, #2)",ANNE BISHOP
2091,,ADVENTURE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1391114055M/59715.JPG,425204189,121,1990,5,THE AUTHORITATIVE CALVIN AND HOBBES: A CALVIN AND HOBBES TREASURY,BILL WATTERSON
2092,,PHILOSOPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1328087803M/72929.JPG,145418,144,1999,5,AFFINITY,SARAH WATERS
2093,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1298296888M/109367.JPG,31500,150,2005,5,"SURVIVOR IN DEATH (IN DEATH, #20)",J.D. ROBB
2094,,BIOGRAPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1328103463M/11981168.JPG,679800034,115,2011,5,"THE ONE YOU LOVE (EMMA HOLDEN SUSPENSE MYSTERY, #1)",PAUL PILKINGTON
2095,,SCIENCEFICTION,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1457284880M/27220736.JPG,786907509,139,2016,5,SHOE DOG: A MEMOIR BY THE CREATOR OF NIKE,PHIL KNIGHT
2096,,ADVENTURE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1392868382M/295649.JPG,857207563,126,2002,5,"BLOODY JACK (BLOODY JACK, #1)",L.A. MEYER
2097,,HISTORY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1312023199M/111023.JPG,60652942,135,1993,5,"PASSAGE TO DAWN (FORGOTTEN REALMS: LEGACY OF THE DROW, #4; LEGEND OF DRIZZT, #10)",R.A. SALVATORE
2098,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1405267460M/15849910.JPG,847829863,133,2014,5,"THE KING'S CURSE (THE PLANTAGENET AND TUDOR NOVELS, #7)",PHILIPPA GREGORY
2099,,YOUNGADULT,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1418843138M/79428.JPG,399256199,158,1943,5,THE ABOLITION OF MAN,C.S. LEWIS
2100,,ADVENTURE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1320443510M/520738.JPG,143035304,133,2007,5,ON UGLINESS,UMBERTO ECO
2101,,CRIME,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327968303M/10551947.JPG,85196,141,2011,5,"THE OUTCASTS (BROTHERBAND CHRONICLES, #1)",JOHN FLANAGAN
2102,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1386728383M/83083.JPG,89600,129,2004,5,"BIRDS OF A FEATHER (MAISIE DOBBS, #2)",JACQUELINE WINSPEAR
2103,,PHILOSOPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327904678M/107007.JPG,446556246,124,2003,5,"THE LEAGUE OF EXTRAORDINARY GENTLEMEN, VOL. 2","ALAN MOORE, KEVIN O'NEILL"
2104,,BIOGRAPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1330581469M/8563789.JPG,545298415,122,2011,5,WHERE THINGS COME BACK,JOHN COREY WHALEY
2105,,YOUNGADULT,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1344271278M/7519640.JPG,425214435,138,2010,5,WAR,SEBASTIAN JUNGER
2106,,BIOGRAPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1331686275M/11512688.JPG,679800034,111,2012,5,"THE DEAD OF NIGHT (THE 39 CLUES: CAHILLS VS. VESPERS, #3)",PETER LERANGIS
2107,,CLASSIC,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1400408527M/37297.JPG,67140,138,1991,5,"EYES OF PREY (LUCAS DAVENPORT, #3)",JOHN SANDFORD
2108,,TRAVEL,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1402463128M/22454958.JPG,345517989,134,2014,5,"HARDLINE (HACKER, #3)",MEREDITH WILD
2109,,BIOGRAPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327963490M/66857.JPG,679800034,127,1997,5,MOAB IS MY WASHPOT (MEMOIR #1),STEPHEN FRY
2110,,SCIENCEFICTION,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1320441659M/6907672.JPG,112918,105,2009,5,THE TALISMAN (VOLUME 1): THE ROAD OF TRIALS,"ROBIN FURTH, STEPHEN KING, PETER STRAUB, TONY SHASTEEN, NEI RUFFINO"
2111,,YOUNGADULT,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1344369313M/1129315.JPG,553567713,114,1987,5,THE BERENSTAIN BEARS' TROUBLE AT SCHOOL,"STAN BERENSTAIN, JAN BERENSTAIN"
2112,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1474936945M/74821.JPG,79307,133,2004,5,"DAY BY DAY ARMAGEDDON (DAY BY DAY ARMAGEDDON,#1)",J.L. BOURNE
2113,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327837279M/28484.JPG,307381757,121,1993,5,"INTO THE LABYRINTH (THE DEATH GATE CYCLE, #6)","MARGARET WEIS, TRACY HICKMAN"
2114,,YOUNGADULT,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1389213508M/7628.JPG,144670,462,1915,5,THE GOOD SOLDIER,"FORD MADOX FORD, KENNETH WOMACK, WILLIAM BAKER"
2115,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1422755729M/2897258.JPG,553582755,133,2008,5,THE HERETIC QUEEN,MICHELLE MORAN
2116,,CRIME,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1346736227M/14165516.JPG,144602,143,2012,5,"THE MARRIAGE TRAP (MARRIAGE TO A BILLIONAIRE, #2)",JENNIFER PROBST
2117,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1308459846M/15746.JPG,316201545,152,2001,5,ONE DOOR AWAY FROM HEAVEN,DEAN KOONTZ
2118,,SCIENCEFICTION,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1422130439M/23485372.JPG,439568404,113,2015,5,"THE MASTER MAGICIAN (THE PAPER MAGICIAN TRILOGY, #3)",CHARLIE N. HOLMBERG
2119,,TRAVEL,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1364843824M/17722973.JPG,61670855,139,2013,5,"THE ENCHANTRESS RETURNS (THE LAND OF STORIES, #2)","CHRIS COLFER, BRANDON DORMAN"
2120,,HISTORY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1328867793M/125564.JPG,671722921,169,1993,5,"NIGHT OF THE LIVING DUMMY (GOOSEBUMPS, #7)",R.L. STINE
2121,,BIOGRAPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1341591862M/3099780.JPG,23394,111,2008,5,"THE INITIATION / THE CAPTIVE PART I (THE SECRET CIRCLE, #1-2)",L.J. SMITH
2122,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1397028943M/72978.JPG,679800034,476,1589,5,TITUS ANDRONICUS,WILLIAM SHAKESPEARE
2123,,PHILOSOPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327874198M/7776678.JPG,60588284,140,2010,5,"NAKED HEAT (NIKKI HEAT, #2)",RICHARD CASTLE
2124,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1486028997M/28862528.JPG,43407,117,2016,5,"SAGA, VOL. 6 (SAGA, #6)","BRIAN K. VAUGHAN, FIONA STAPLES"
2125,,SCIENCEFICTION,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1400866970M/237665.JPG,108976,113,2004,5,KITTEN'S FIRST FULL MOON,KEVIN HENKES
2126,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1351018683M/13560262.JPG,316955108,108,2012,5,"AVOIDING RESPONSIBILITY (AVOIDING, #2)",K.A. LINDE
2127,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1414369023M/21943246.JPG,385352875,134,2014,5,BLACK ICE,BECCA FITZPATRICK
2128,,HISTORY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1410224968M/368772.JPG,102212,163,1951,5,THE CAINE MUTINY,HERMAN WOUK
2129,,YOUNGADULT,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1411059576M/23209924.JPG,62117378,134,2015,5,THE WATER KNIFE,PAOLO BACIGALUPI
2130,,CRIME,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1341858828M/39795.JPG,7120982,214,1992,5,"THE DOGS OF RIGA (KURT WALLANDER, #2)","HENNING MANKELL, LAURIE THOMPSON"
2131,,HORROR,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1356020486M/11988046.JPG,312534353,115,2013,5,"PIVOT POINT (PIVOT POINT, #1)",KASIE WEST
2132,,SCIENCEFICTION,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1466335226M/16372.JPG,930289226,286,1962,5,"THE MIRROR CRACK'D FROM SIDE TO SIDE (MISS MARPLE, #9)",AGATHA CHRISTIE
2133,,PHILOSOPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1311995373M/7701275.JPG,553807730,105,2010,5,"THE IMMORTALS BOXED SET (THE IMMORTALS, #1-3)",ALYSON NOEL
2134,,HORROR,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1393967527M/102324.JPG,7284977,122,1983,5,"SWAMP THING, VOL. 1: SAGA OF THE SWAMP THING","ALAN MOORE, STEPHEN R. BISSETTE, JOHN TOTLEBEN, RICK VEITCH, RAMSEY CAMPBELL"
2135,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1364250954M/15797722.JPG,307962520,135,2013,5,"DEEPLY ODD (ODD THOMAS, #6)",DEAN KOONTZ
2136,,CRIME,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1286019892M/4279056.JPG,439498821,173,2008,5,THE GIFT,CECELIA AHERN
2137,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1394635385M/21412673.JPG,679800034,138,2014,5,"PRINCE LESTAT (THE VAMPIRE CHRONICLES, #11)",ANNE RICE
2138,,HISTORY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1388634474M/82780.JPG,7466072,127,2003,5,"THE YEAR OF SECRET ASSIGNMENTS (ASHBURY/BROOKFIELD, #2)",JACLYN MORIARTY
2139,,CRIME,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1355212194M/316845.JPG,345427637,170,1938,5,"THE SWORD IN THE STONE (THE ONCE AND FUTURE KING, #1)",T.H. WHITE
2140,,TRAVEL,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327932256M/13337716.JPG,553154346,143,2011,5,"A DANCE WITH DRAGONS: AFTER THE FEAST (A SONG OF ICE AND FIRE #5, PART 2 OF 2)",GEORGE R.R. MARTIN
2141,,PHILOSOPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1433066571M/767307.JPG,425240169,149,1997,5,"THE ANGEL OF DARKNESS (DR. LASZLO KREIZLER, #2)",CALEB CARR
2142,,YOUNGADULT,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1320551723M/123170.JPG,143718,116,1945,5,"BIG RED (BIG RED, #1)","JIM KJELGAARD, CARL PFEUFFER"
2143,,SCIENCEFICTION,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1284384506M/8419428.JPG,451456734,126,2011,5,"A LOT LIKE LOVE (FBI/US ATTORNEY, #2)",JULIE JAMES
2144,,BIOGRAPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1395241107M/21518647.JPG,316348406,112,2013,5,"AXEL (CORPS SECURITY, #1)",HARPER SLOAN
2145,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1325423531M/47959.JPG,73194,124,2000,5,"QUEEN OF THE DARKNESS (THE BLACK JEWELS, #3)",ANNE BISHOP
2146,,YOUNGADULT,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1460015959M/29340182.JPG,316210730,118,2016,5,SHRILL: NOTES FROM A LOUD WOMAN,LINDY WEST
2147,,HISTORY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1328414465M/13183957.JPG,375424040,124,2012,5,"SHADOWS (LUX, #0.5)",JENNIFER L. ARMENTROUT
2148,,ADVENTURE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1322032145M/13097901.JPG,671725661,143,2011,5,"MERRY CHRISTMAS, ALEX CROSS (ALEX CROSS, #19)",JAMES PATTERSON
2149,,TRAVEL,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1320392907M/2272880.JPG,143480,142,2008,5,THE DRUNKARD'S WALK: HOW RANDOMNESS RULES OUR LIVES,LEONARD MLODINOW
2150,,PHILOSOPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1350302485M/918789.JPG,571169341,124,1961,5,WEST SIDE STORY,IRVING SHULMAN
2151,,YOUNGADULT,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1352135419M/16130986.JPG,345363132,119,2008,5,AN INNOCENT CLIENT,SCOTT PRATT
2152,,HISTORY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1463617930M/384597.JPG,679800034,124,1993,5,ARCADIA,TOM STOPPARD
2153,,ADVENTURE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1361649213M/119829.JPG,62284835,120,1982,5,THE SUNNE IN SPLENDOUR,SHARON KAY PENMAN
2154,,PHILOSOPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1467210264M/25251757.JPG,439700930,123,2016,5,YOU WILL KNOW ME,MEGAN ABBOTT
2155,,HORROR,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1383413233M/17331518.JPG,425226743,110,2013,5,"FRACTURE ME (SHATTER ME, #2.5)",TAHEREH MAFI
2156,,BIOGRAPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1393452185M/81524.JPG,307599469,140,2003,5,"THE DARK HILLS DIVIDE (THE LAND OF ELYON, #1)",PATRICK CARMAN
2157,,CLASSIC,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1342552769M/5082599.JPG,143208,128,2009,5,PRACTICE MAKES PERFECT (BERKLEY SENSATION),JULIE JAMES
2158,,YOUNGADULT,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1329425347M/12712435.JPG,70848,122,2012,5,SEATING ARRANGEMENTS,MAGGIE SHIPSTEAD
2159,,ADVENTURE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1408013754M/22915460.JPG,785190228,114,2000,5,THE GLASSBLOWER,"PETRA DURST-BENNING, SAMUEL WILLCOCKS"
2160,,BIOGRAPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1332791803M/13406425.JPG,679800034,128,2012,5,"BURN FOR BURN (BURN FOR BURN, #1)","JENNY HAN, SIOBHAN VIVIAN"
2161,,CLASSIC,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1427559332M/23017947.JPG,374351384,114,2015,5,"MS. MARVEL, VOL. 2: GENERATION WHY","G. WILLOW WILSON, ADRIAN ALPHONA, JACOB WYATT"
2162,,HISTORY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1309209011M/765811.JPG,143038,130,1982,5,THE WOMEN OF BREWSTER PLACE,GLORIA NAYLOR
2163,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1362753915M/15777621.JPG,24310,128,2013,5,THIS SONG WILL SAVE YOUR LIFE,LEILA SALES
2164,,ADVENTURE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1348535295M/16045855.JPG,307594173,105,2012,5,"CRUSH (CRUSH, #1)",LACEY WEATHERFORD
2165,,HISTORY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1365509138M/13605723.JPG,373775490,121,2013,5,"SENTINEL (COVENANT, #5)",JENNIFER L. ARMENTROUT
2166,,CRIME,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1463008449M/23602473.JPG,345516109,149,2014,5,GOD HELP THE CHILD,TONI MORRISON
2167,,CRIME,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1288316327M/9394010.JPG,517206064,132,2011,5,THE DARKEST SECRET (LORDS OF THE UNDERWORLD #7),GENA SHOWALTER
2168,,HORROR,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1366399299M/6718608.JPG,679800034,169,2010,5,JULIET,ANNE FORTIER
2169,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1260829838M/112200.JPG,385539282,198,1890,5,SELECTED POEMS,EMILY DICKINSON
2170,,HORROR,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1347896972M/15942636.JPG,679800034,126,2013,5,"THE FIREBIRD (SLAINS, #2)",SUSANNA KEARSLEY
2171,,BIOGRAPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1444259875M/25489012.JPG,439703700,133,2015,5,THE ROAD TO LITTLE DRIBBLING: ADVENTURES OF AN AMERICAN IN BRITAIN,BILL BRYSON
2172,,YOUNGADULT,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1330712998M/7963189.JPG,394743253,133,2010,5,LE BLEU EST UNE COULEUR CHAUDE,JULIE MAROH
2173,,CLASSIC,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1304528058M/47620.JPG,103682,133,2004,5,"GRIM TUESDAY (THE KEYS TO THE KINGDOM, #2)",GARTH NIX
2174,,CRIME,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327936345M/40722.JPG,51794,148,1986,5,THE SPORTSWRITER,RICHARD FORD
2175,,HORROR,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1343804802M/93371.JPG,385542070,120,1984,5,"AKIRA, VOL. 1","KATSUHIRO OTOMO, YOKO UMEZAWA, LINDA M. YORK, JO DUFFY"
2176,,HISTORY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1419952210M/13619.JPG,96888,135,2004,5,"DEATH NOTE, VOL. 2: CONFLUENCE (DEATH NOTE, #2)","TSUGUMI OHBA, TAKESHI OBATA"
2177,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1498680109M/30008702.JPG,61976792,147,2016,5,NUTSHELL,IAN MCEWAN
2178,,CRIME,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1354209700M/92254.JPG,758272812,105,1993,5,"ANGELS IN AMERICA, PART TWO: PERESTROIKA",TONY KUSHNER
2179,,HORROR,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1288297853M/9462775.JPG,142460,112,2011,5,"THE LAST LITTLE BLUE ENVELOPE (LITTLE BLUE ENVELOPE, #2)",MAUREEN JOHNSON
2180,,HORROR,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1325995724M/10401084.JPG,47214,118,2012,5,"STORM (ELEMENTAL, #1)",BRIGID KEMMERER
2181,,HORROR,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1418787928M/23743603.JPG,345382846,104,2015,5,MIRAMONT'S GHOST,ELIZABETH  HALL
2182,,ADVENTURE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1471436733M/31538635.JPG,142358,118,2016,5,"SHORT STORIES FROM HOGWARTS OF HEROISM, HARDSHIP AND DANGEROUS HOBBIES (POTTERMORE PRESENTS, #1)","J.K. ROWLING, MINALIMA"
2183,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1448657042M/77449.JPG,374384738,115,1985,5,"HERE BE DRAGONS (WELSH PRINCES, #1)",SHARON KAY PENMAN
2184,,CLASSIC,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1364053596M/17377032.JPG,375990690,115,2013,5,"BAD THINGS (TRISTAN & DANIKA, #1)",R.K. LILLEY
2185,,TRAVEL,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1455809407M/20443235.JPG,52608,117,2016,5,"THE WINNER'S KISS (THE WINNER'S TRILOGY, #3)",MARIE RUTKOSKI
2186,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1360596375M/16070143.JPG,49275,161,2013,5,"TEARDROP (TEARDROP, #1)",LAUREN KATE
2187,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1396977214M/19536001.JPG,521293731,116,2014,5,"SEX CRIMINALS, VOL. 1: ONE WEIRD TRICK","MATT FRACTION, CHIP ZDARSKY"
2188,,CLASSIC,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1357349093M/3437328.JPG,108306,138,2008,5,THE TEMPORAL VOID,PETER F. HAMILTON
2189,,BIOGRAPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327893509M/44133.JPG,142120,598,1600,5,THE WINTER'S TALE,WILLIAM SHAKESPEARE
2190,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1395723782M/18775297.JPG,718031822,131,2014,5,"SWEET FILTHY BOY (WILD SEASONS, #1)",CHRISTINA LAUREN
2191,,BIOGRAPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1358236349M/16299256.JPG,374299102,104,2013,5,"THE GAME CHANGER (THE PERFECT GAME, #2)",J. STERLING
2192,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1426296433M/23647129.JPG,142018,114,2015,5,FOR THE LOVE: FIGHTING FOR GRACE IN A WORLD OF IMPOSSIBLE STANDARDS,JEN HATMAKER
2193,,TRAVEL,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1426188598M/2924318.JPG,30604,142,2008,5,"HOME (GILEAD, #2)",MARILYNNE ROBINSON
2194,,CRIME,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1395319856M/20761374.JPG,77532,114,2014,5,"REASONABLE DOUBT: VOLUME 1 (REASONABLE DOUBT, #1)",WHITNEY G.
2195,,HORROR,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327962707M/21328.JPG,349103232,110,2006,5,"FABLES, VOL. 6: HOMELANDS","BILL WILLINGHAM, MARK BUCKINGHAM, DAVID HAHN, STEVE LEIALOHA"
