book_id,title,writer,genres,page_num,pub_year,rating,isbn,image_url
2242,"THE MURDER ON THE LINKS (HERCULE POIROT, #2)",AGATHA CHRISTIE,SCIENCE,303,1923,5,316246573,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1384562979M/639787.JPG
2243,"HEAVEN, TEXAS (CHICAGO STARS, #2)",SUSAN ELIZABETH PHILLIPS,SCIENCE,150,1995,5,356502023,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1308646849M/73084.JPG
2244,THE UNIVERSE VERSUS ALEX WOODS,GAVIN EXTENCE,SCIENCE,141,2013,5,446354678,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1352436020M/15984268.JPG
2245,"THE CRIMSON CAMPAIGN (POWDER MAGE, #2)",BRIAN  MCCLELLAN,PHILOSOPHY,121,2014,5,140216,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1363102695M/17608111.JPG
2246,MEMORIES OF MIDNIGHT,SIDNEY SHELDON,SCIENCEFICTION,166,1990,5,486444074,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1501701194M/106648.JPG
2247,"SWEET HOME (SWEET HOME, #1)",TILLIE COLE,HISTORY,107,2013,5,452283205,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1376473414M/18105011.JPG
2248,LADY SUSAN,"JANE AUSTEN, ROBERT WILLIAM CHAPMAN",HORROR,569,1871,5,374529604,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1328864949M/91582.JPG
2249,FALLING ANGELS,TRACY CHEVALIER,TRAVEL,152,2001,5,142301515,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327995250M/2872.JPG
2250,THE POETRY OF PABLO NERUDA,"PABLO NERUDA, ILAN STAVANS",BIOGRAPHY,108,1974,5,143036424,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1417605511M/5936.JPG
2251,CROWN DUEL (CROWN & COURT #1-2),SHERWOOD SMITH,HISTORY,108,1997,5,31175,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1360507771M/21060.JPG
2252,"THE COLD DISH (WALT LONGMIRE, #1)",CRAIG JOHNSON,TRAVEL,127,2004,5,60564652,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1398028367M/109901.JPG
2253,PRIVATE GAMES (PRIVATE #3),"JAMES PATTERSON, MARK T. SULLIVAN",ADVENTURE,149,2012,5,139944,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1498199246M/11343348.JPG
2254,HISSY FIT,MARY KAY ANDREWS,SCIENCE,129,2004,5,61930059,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1355940330M/648194.JPG
2255,TOO LATE,COLLEEN HOOVER,TRAVEL,105,2016,5,139876,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1459520906M/29610595.JPG
2256,LITTLE PRINCES: ONE MAN'S PROMISE TO BRING HOME THE LOST CHILDREN OF NEPAL,CONOR GRENNAN,TRAVEL,130,2010,5,553561405,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1279553857M/8564644.JPG
2257,"THE BET (THE BET, #1)",RACHEL VAN DYKEN,BIOGRAPHY,131,2013,5,440167361,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1362593639M/17560674.JPG
2258,"SERPENT MAGE (THE DEATH GATE CYCLE, #4)","MARGARET WEIS, TRACY HICKMAN",CRIME,127,1992,5,316252905,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327837018M/28507.JPG
2259,THE OTHER,THOMAS TRYON,YOUNGADULT,140,1971,5,684855631,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1326661013M/219535.JPG
2260,JAMAICA INN,DAPHNE DU MAURIER,PHILOSOPHY,217,1935,5,679800034,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1386605082M/18869967.JPG
2261,"THE EMPTY CHAIR (LINCOLN RHYME, #3)",JEFFERY DEAVER,CLASSIC,165,2000,5,684822761,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1336331745M/142540.JPG
2262,"THE ENEMY (THE ENEMY, #1)",CHARLIE HIGSON,CRIME,124,2009,5,62068520,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1340819657M/6605625.JPG
2263,IN OUR TIME,ERNEST HEMINGWAY,SCIENCE,155,1925,5,62071076,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1369859426M/4652.JPG
2264,"A ROGUE BY ANY OTHER NAME (THE RULES OF SCOUNDRELS, #1)",SARAH MACLEAN,YOUNGADULT,134,2012,5,139570,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327928208M/10428803.JPG
2265,"FRAGMENTS (PARTIALS SEQUENCE, #2)",DAN WELLS,BIOGRAPHY,119,2013,5,515132187,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1352943797M/13170596.JPG
2266,"BEAUTIFUL BROKEN RULES (BROKEN, #1)",KIMBERLY LAUREN,PHILOSOPHY,110,2013,5,85760,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1365043610M/17729712.JPG
2267,THE VILLA,NORA ROBERTS,CRIME,170,2001,5,749311614,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1351343027M/85491.JPG
2268,"THE PLEDGE (THE PLEDGE, #1)",KIMBERLY DERTING,SCIENCE,122,2011,5,307140210,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327878861M/10637748.JPG
2269,THE COVENANT,JAMES A. MICHENER,YOUNGADULT,133,1980,5,752876813,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1310975573M/12663.JPG
2270,FROSTY THE SNOW MAN,"JANE WERNER WATSON, CORINNE MALVERN",SCIENCE,114,1950,5,425256766,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1309642075M/1422926.JPG
2271,THE COPPER BEECH,MAEVE BINCHY,TRAVEL,160,1992,5,61053716,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1355114025M/34312.JPG
2272,"FIRE TOUCHED (MERCY THOMPSON, #9)",PATRICIA BRIGGS,SCIENCE,124,2016,5,316074152,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1441912000M/25776210.JPG
2273,IMAJICA,CLIVE BARKER,SCIENCE,135,1991,5,96390,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1333844729M/567704.JPG
2274,"BLAMELESS (PARASOL PROTECTORATE, #3)",GAIL CARRIGER,SCIENCE,130,2010,5,98440,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1293436281M/7719355.JPG
2275,"SCION OF IKSHVAKU (RAMCHANDRA, #1)",AMISH TRIPATHI,HISTORY,120,2015,5,55536,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1428418378M/24709327.JPG
2276,SOUMISSION,MICHEL HOUELLEBECQ,BIOGRAPHY,182,2015,5,593046358,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1421431410M/23929479.JPG
2277,"GONE (WAKE, #3)",LISA MCMANN,CLASSIC,139,2010,5,399173595,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1269866682M/7124095.JPG
2278,"THE CRIPPLED GOD (THE MALAZAN BOOK OF THE FALLEN, #10)",STEVEN ERIKSON,YOUNGADULT,125,2011,5,46948,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1320388198M/8447255.JPG
2279,THE PRINCESS DIARIST,CARRIE FISHER,PHILOSOPHY,129,2016,5,33046,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1496315917M/26025989.JPG
2280,"DRAGON SLIPPERS (DRAGON SLIPPERS, #1)",JESSICA DAY GEORGE,CLASSIC,113,2006,5,679800034,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1316730294M/669570.JPG
2281,M TRAIN,PATTI SMITH,SCIENCE,136,2015,5,451209303,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1429289871M/24728470.JPG
2282,"ROYAL BLOOD (VAMPIRE KISSES, #6)",ELLEN SCHREIBER,HORROR,114,2009,5,138958,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1318011052M/5111039.JPG
2283,THE UNLIKELY SPY,DANIEL SILVA,CLASSIC,147,1996,5,439545269,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1309203396M/93797.JPG
2284,"FIRST SHIFT: LEGACY (SHIFT, #1)",HUGH HOWEY,HISTORY,108,2012,5,312375069,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1334528415M/13603717.JPG
2285,"CHARLIE BONE AND THE INVISIBLE BOY (THE CHILDREN OF THE RED KING, #3)",JENNY NIMMO,CLASSIC,133,2004,5,684852586,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1328867540M/106129.JPG
2286,THE DEVOTION OF SUSPECT X,"KEIGO HIGASHINO, ALEXANDER O. SMITH",YOUNGADULT,164,2005,5,553392921,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1312051518M/8686068.JPG
2287,INVASION OF THE BODY SNATCHERS,JACK FINNEY,HISTORY,158,1955,5,62294415,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1344394499M/127515.JPG
2288,"FOOL'S QUEST  (THE FITZ AND THE FOOL, #2)",ROBIN HOBB,PHILOSOPHY,122,2015,5,74410,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1420496252M/23157777.JPG
2289,THE MAGIC STRINGS OF FRANKIE PRESTO,MITCH ALBOM,SCIENCE,137,2012,5,679800034,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1426364478M/25142924.JPG
2290,"WINGER (WINGER, #1)",ANDREW  SMITH,SCIENCE,120,2013,5,545425123,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1367927656M/11861815.JPG
2291,UTILITARIANISM,"JOHN STUART MILL, GEORGE SHER",HISTORY,351,1861,5,142003239,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1405624617M/584637.JPG
2292,THE WORLD OF THE HUNGER GAMES (HUNGER GAMES TRILOGY),KATE EGAN,SCIENCEFICTION,109,2012,5,138618,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327937151M/11873368.JPG
2293,"LIVE AND LET DIE (JAMES BOND, #2)",IAN FLEMING,PHILOSOPHY,235,1954,5,192861891,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327953982M/3763.JPG
2294,"A CASTLE OF SAND (A SHADE OF VAMPIRE, #3)",BELLA FORREST,ADVENTURE,111,2013,5,105138,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1368555992M/17925397.JPG
2295,HYPERSPACE,MICHIO KAKU,HISTORY,141,1994,5,547577532,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1404794967M/33426.JPG
2296,"SHAMAN KING, VOL. 1: A SHAMAN IN TOKYO",HIROYUKI TAKEI,CRIME,115,1998,5,62240080,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1444234846M/885744.JPG
2297,THE PRAGUE CEMETERY,"UMBERTO ECO, RICHARD DIXON",SCIENCE,234,2010,5,7119305,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327902035M/10314376.JPG
2298,"THE DIVERGENT SERIES 2-BOOK COLLECTION (DIVERGENT, #1-2)",VERONICA ROTH,ADVENTURE,108,2012,5,7120818,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1341816250M/15743078.JPG
2299,"PERIL AT END HOUSE (HERCULE POIROT, #8)",AGATHA CHRISTIE,ADVENTURE,304,1932,5,545140315,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327938128M/16424.JPG
2300,"THE BIG FOUR (HERCULE POIROT, #5)",AGATHA CHRISTIE,ADVENTURE,243,1927,5,138346,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1372506728M/16316.JPG
2301,"THE LONELY HEARTS CLUB (THE LONELY HEARTS CLUB, #1)",ELIZABETH EULBERG,SCIENCE,134,2010,5,374104115,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1479699351M/6609714.JPG
2302,"LADY LUCK (COLORADO MOUNTAIN, #3)",KRISTEN ASHLEY,SCIENCE,117,2011,5,138278,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327912930M/12958487.JPG
2303,"ACCEPTANCE (SOUTHERN REACH, #3)",JEFF VANDERMEER,TRAVEL,140,2014,5,138244,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1403941598M/18077752.JPG
2304,THE GIRL WITH NO PAST,KATHRYN CROFT,TRAVEL,111,2015,5,56180,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1440440726M/26158341.JPG
2305,"UNBEAUTIFULLY (UNDENIABLE, #2)",MADELINE SHEEHAN,CRIME,112,2013,5,446556815,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1356218822M/16114861.JPG
2306,THE TAO OF PHYSICS: AN EXPLORATION OF THE PARALLELS BETWEEN MODERN PHYSICS AND EASTERN MYSTICISM,FRITJOF CAPRA,SCIENCE,163,1975,5,446321214,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327908532M/10238.JPG
2307,SIN UNDONE (DEMONICA #5),LARISSA IONE,PHILOSOPHY,118,2010,5,90015,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1344263648M/7715664.JPG
2308,THE NAKED FACE,SIDNEY SHELDON,HISTORY,166,1970,5,60827696,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1398003487M/300226.JPG
2309,WHEN SHE WOKE,HILLARY JORDAN,CLASSIC,129,2011,5,971977550,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1358274814M/11045709.JPG
2310,"SUNSET (WARRIORS: THE NEW PROPHECY, #6)",ERIN HUNTER,PHILOSOPHY,136,2006,5,374280967,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1363488668M/197459.JPG
2311,"30 DAYS OF NIGHT, VOL. 1","STEVE NILES, BEN TEMPLESMITH",PHILOSOPHY,117,2001,5,446556823,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1178747918M/831829.JPG
2312,THE UNCOMMON READER,ALAN BENNETT,SCIENCEFICTION,191,2007,5,307377040,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1317064291M/1096390.JPG
2313,ECSTASY UNVEILED (DEMONICA #4),LARISSA IONE,SCIENCEFICTION,118,2010,5,140436111,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327876614M/6660747.JPG
2314,NETHERLAND,JOSEPH O'NEILL,SCIENCEFICTION,136,2008,5,679800034,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1344205853M/2615008.JPG
2315,THE PICKWICK PAPERS,CHARLES DICKENS,SCIENCEFICTION,715,1837,5,553580272,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1360795072M/229432.JPG
2316,"CHARMED LIFE (CHRESTOMANCI, #1)",DIANA WYNNE JONES,ADVENTURE,170,1977,5,755334434,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1396706429M/244572.JPG
2317,HOUSE ATREIDES (PRELUDE TO DUNE #1),"BRIAN HERBERT, KEVIN J. ANDERSON",ADVENTURE,148,1999,5,99461889,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1403181106M/761575.JPG
2318,HIS LAST BOW: 8 STORIES,ARTHUR CONAN DOYLE,BIOGRAPHY,459,1917,5,671729446,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1368588782M/754713.JPG
2319,MONEY,MARTIN AMIS,ADVENTURE,154,1984,5,449911594,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1367084993M/18825.JPG
2320,"HEAVEN (CASTEEL, #1)",V.C. ANDREWS,YOUNGADULT,152,1985,5,7271212,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1321683934M/787660.JPG
2321,DINNER AT THE HOMESICK RESTAURANT,ANNE TYLER,BIOGRAPHY,167,1982,5,104643,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1502218870M/77699.JPG
2322,AZINCOURT,BERNARD CORNWELL,ADVENTURE,164,2008,5,137598,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327151016M/3276012.JPG
2323,"INTUITION (THE PREMONITION, #2)",AMY A. BARTOL,CLASSIC,108,2011,5,316016659,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327897016M/13281637.JPG
2324,"FIND YOU IN THE DARK (FIND YOU IN THE DARK, #1)",A. MEREDITH WALTERS,YOUNGADULT,116,2012,5,95040,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1359627731M/16081754.JPG
2325,"THE LAKE OF SOULS (CIRQUE DU FREAK, #10)",DARREN SHAN,YOUNGADULT,149,2002,5,679800034,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1255988654M/8951.JPG
2326,"AMERICAN VAMPIRE, VOL. 1","SCOTT SNYDER, STEPHEN KING, RAFAEL ALBUQUERQUE",HORROR,117,2010,5,307267679,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1389666348M/7619398.JPG
2327,PADDLE YOUR OWN CANOE: ONE MAN'S FUNDAMENTALS FOR DELICIOUS LIVING,NICK OFFERMAN,ADVENTURE,108,2013,5,101280,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1372042175M/17674991.JPG
2328,BLUE NIGHTS,JOAN DIDION,BIOGRAPHY,140,2011,5,679800034,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1319148558M/10252302.JPG
2329,"THE 39 STEPS (RICHARD HANNAY, #1)",JOHN BUCHAN,SCIENCE,675,1915,5,60531231,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1391320797M/153492.JPG
2330,THE I CHING OR BOOK OF CHANGES,"ANONYMOUS, RICHARD WILHELM, CARY F. BAYNES, C.G. JUNG",HISTORY,240,-750,5,812995201,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1406503668M/534289.JPG
2331,"WHEN HE WAS WICKED (BRIDGERTONS, #6)",JULIA QUINN,CRIME,142,2004,5,316407135,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1274212205M/110396.JPG
2332,THE WEIGHT OF BLOOD,LAURA MCHUGH,CLASSIC,126,2014,5,7162499,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1395611141M/18209468.JPG
2333,"CROSS JUSTICE (ALEX CROSS, #23)",JAMES PATTERSON,HORROR,134,2015,5,671203231,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1427135714M/25066591.JPG
2334,"THE SUMMER GARDEN (THE BRONZE HORSEMAN, #3)",PAULLINA SIMONS,TRAVEL,140,2006,5,80104,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1411993309M/608216.JPG
2335,WHY I AM NOT A CHRISTIAN AND OTHER ESSAYS ON RELIGION AND RELATED SUBJECTS,"BERTRAND RUSSELL, PAUL  EDWARDS",BIOGRAPHY,168,1927,5,95823,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1347925703M/472025.JPG
2336,HEART OF DARKNESS AND SELECTED SHORT FICTION,"JOSEPH CONRAD, A. MICHAEL MATIN",HISTORY,107,1899,5,765328542,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1328851164M/989313.JPG
2337,V.,THOMAS PYNCHON,CLASSIC,162,1963,5,86264,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1328110787M/5809.JPG
2338,FUZZY NATION,JOHN SCALZI,TRAVEL,119,2011,5,385341598,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1316132345M/9647532.JPG
2339,"THE WILLPOWER INSTINCT: HOW SELF-CONTROL WORKS, WHY IT MATTERS, AND WHAT YOU CAN DO TO GET MORE OF IT",KELLY MCGONIGAL,CLASSIC,138,2011,5,100896,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1436737104M/10865206.JPG
2340,THE ONION FIELD,JOSEPH WAMBAUGH,YOUNGADULT,131,1973,5,413772195,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1320511693M/487445.JPG
2341,LET ME CALL YOU SWEETHEART,MARY HIGGINS CLARK,PHILOSOPHY,172,1995,5,425241130,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1355138627M/170632.JPG
2342,INTERESTING TIMES: THE PLAY,"STEPHEN BRIGGS, TERRY PRATCHETT",CRIME,104,1995,5,62073125,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1387302457M/34508.JPG
2343,"HIT LIST (ANITA BLAKE, VAMPIRE HUNTER #20)",LAURELL K. HAMILTON,HORROR,123,2011,5,448095025,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1315176487M/8935153.JPG
2344,"THE FALLEN ANGEL (GABRIEL ALLON, #12)",DANIEL SILVA,HISTORY,148,2012,5,316376116,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1468408514M/13390528.JPG
2345,THE HIDDEN STAIRCASE (NANCY DREW #2),"CAROLYN KEENE, MILDRED BENSON",BIOGRAPHY,147,1930,5,62117181,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1172964121M/233637.JPG
2346,"WINTER STREET (WINTER, #1)",ELIN HILDERBRAND,CLASSIC,123,2014,5,553561189,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1394567347M/20706316.JPG
2347,DEFIANCE (DEFIANCE #1),C.J. REDWINE,ADVENTURE,112,2012,5,743437349,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1341967711M/11410430.JPG
2348,"MISTRESS OF THE EMPIRE (THE EMPIRE TRILOGY, #3)","RAYMOND E. FEIST, JANNY WURTS",HORROR,131,1992,5,60584033,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1333694789M/317504.JPG
2349,"THE REALITY BUG (PENDRAGON, #4)",D.J. MACHALE,SCIENCE,136,2003,5,60080841,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1431402995M/215541.JPG
2350,MOTOR MOUTH (ALEX BARNABY #2),JANET EVANOVICH,CRIME,137,2006,5,393310329,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1479699584M/6426.JPG
2351,THE STEPFORD WIVES,IRA LEVIN,CRIME,161,1972,5,136612,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1403404262M/52350.JPG
2352,MAURICE,E.M. FORSTER,SCIENCEFICTION,175,1971,5,36715,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1361934128M/3103.JPG
2353,LEO,MIA SHERIDAN,BIOGRAPHY,117,2013,5,55544,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1366869759M/17825503.JPG
2354,"MATTER (CULTURE, #8)",IAIN M. BANKS,TRAVEL,129,2008,5,316011274,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327954631M/886066.JPG
2355,RUNAWAY,ALICE MUNRO,CRIME,182,2004,5,345413997,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1431005856M/14280.JPG
2356,LUNA,JULIE ANNE PETERS,CRIME,119,2004,5,60097477,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1339269673M/316445.JPG
2357,THE DOOR INTO SUMMER,ROBERT A. HEINLEIN,PHILOSOPHY,175,1957,5,330418874,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1342241886M/348.JPG
2358,"DANCING IN MY NUDDY-PANTS (CONFESSIONS OF GEORGIA NICOLSON, #4)",LOUISE RENNISON,CRIME,147,2002,5,413771008,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327885836M/402015.JPG
2359,"BOY MEETS GIRL (BOY, #2)",MEG CABOT,YOUNGADULT,132,2004,5,425256227,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1328033372M/93723.JPG
2360,THE SEAGULL,"ANTON CHEKHOV, MICHAEL FRAYN",HORROR,381,1895,5,136306,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1443340069M/79649.JPG
2361,"MAGIC BREAKS (KATE DANIELS, #7)",ILONA ANDREWS,CRIME,112,2014,5,136272,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1383236969M/12119529.JPG
2362,WE'RE ALL DAMAGED,MATTHEW NORMAN,BIOGRAPHY,110,2016,5,805097457,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1457221465M/28959148.JPG
2363,"REVEALED (HOUSE OF NIGHT, #11)","P.C. CAST, KRISTIN CAST",CRIME,139,2013,5,136204,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1369156173M/16096873.JPG
2364,THE LOVE AFFAIRS OF NATHANIEL P.,ADELLE WALDMAN,TRAVEL,134,2013,5,61997188,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1361026301M/16045140.JPG
2365,"DEFIANCE (SIGNIFICANCE, #3)",SHELLY CRANE,HISTORY,110,2011,5,60525126,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1498698186M/12706435.JPG
2366,THE PIONEER WOMAN COOKS: FOOD FROM MY FRONTIER ,REE DRUMMOND,PHILOSOPHY,104,2011,5,64914,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1344712745M/12072362.JPG
2367,"SIZE 14 IS NOT FAT EITHER (HEATHER WELLS, #2)",MEG CABOT,PHILOSOPHY,134,2006,5,345528697,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1479654269M/23217.JPG
2368,"CARDCAPTOR SAKURA, VOL. 1 (CARDCAPTOR SAKURA, #1)","CLAMP, MARIA SIMPSON",SCIENCE,118,1996,5,97185,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1451030958M/229145.JPG
2369,THE SWANS OF FIFTH AVENUE,MELANIE BENJAMIN,SCIENCE,118,2016,5,136000,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1431898319M/25279165.JPG
2370,DAISY MILLER,HENRY JAMES,CRIME,573,1878,5,749748001,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327911289M/16204.JPG
2371,"FOREVER BLACK (FOREVER, #1)",SANDI LYNN,CRIME,113,2013,5,135932,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1359579827M/17286162.JPG
2372,"THE ENCHANTED WOOD (THE FARAWAY TREE, #1)",ENID BLYTON,CLASSIC,138,1939,5,135898,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1428732266M/17491.JPG
2373,"WETHERING THE STORM (THE STORM, #2)",SAMANTHA TOWLE,TRAVEL,117,2013,5,135864,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1368083888M/16053316.JPG
2374,"BEAUTIFULLY DAMAGED (BEAUTIFULLY DAMAGED, #1)",L.A. FIORE,HORROR,111,2012,5,141311290,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1350800166M/16079228.JPG
2375,"IF I WERE YOU (INSIDE OUT, #1)",LISA RENEE JONES,PHILOSOPHY,132,2012,5,743249291,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1397227898M/15717721.JPG
2376,THE MAGIC FINGER (YOUNG PUFFIN DEVELOPING READER),"ROALD DAHL, QUENTIN BLAKE",CRIME,189,1966,5,804137382,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1434928966M/6670.JPG
2377,"WIDEACRE  (THE WIDEACRE TRILOGY, #1)",PHILIPPA GREGORY,PHILOSOPHY,137,1987,5,823404706,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1289170133M/16188.JPG
2378,ESSENTIALISM: THE DISCIPLINED PURSUIT OF LESS,GREG MCKEOWN,TRAVEL,129,2014,5,135694,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1403165375M/18077875.JPG
2379,LITTLE RED RIDING HOOD,"TRINA SCHART HYMAN, JOHANN GRIMM, WILHELM GRIMM",CLASSIC,108,1983,5,307460207,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1314485414M/920143.JPG
